"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"222054_at",-1.10256657523982,3.52433845546809,-3.59468864118609,0.000786287799762537,0.0032885670941787,-1.21451185674806,"PPIEL","peptidylprolyl isomerase E like (pseudogene)"
"201460_at",0.917217930257918,9.34374873995745,3.59438874525334,0.000786994316632412,0.00329086816947006,-1.21536308937103,"MAPKAPK2","MAPK activated protein kinase 2"
"204959_at",2.03154458319457,8.0439640712766,3.59403996583227,0.000787816761913259,0.00329365299667808,-1.21635302433903,"MNDA","myeloid cell nuclear differentiation antigen"
"217640_x_at",1.39645937768326,4.16317797904255,3.59351785383681,0.000789049476347269,0.00329815160387411,-1.21783482612562,"SKA1","spindle and kinetochore associated complex subunit 1"
"207450_s_at",-0.790979283805431,3.20461593814894,-3.59332215554037,0.000789511999036432,0.00329942973589774,-1.21839020489653,"POU6F2","POU class 6 homeobox 2"
"225024_at",0.983767300631222,8.33278509321277,3.59301032287013,0.000790249536036379,0.00330185643778598,-1.21927513041718,"RPRD1B","regulation of nuclear pre-mRNA domain containing 1B"
"200078_s_at",-0.700387494228515,11.5685817901489,-3.5926938035325,0.000790998832866889,0.00330433130221235,-1.22017331201147,"ATP6V0B","ATPase H+ transporting V0 subunit b"
"212765_at",-0.890053911289597,12.4272488223404,-3.59232790039188,0.000791865884379285,0.00330729699725872,-1.22121157412619,"CAMSAP2","calmodulin regulated spectrin associated protein family member 2"
"204860_s_at",1.66508968617421,4.89696358285106,3.59213854276994,0.000792314947530399,0.0033085160971067,-1.22174885937433,"NAIP","NLR family apoptosis inhibitory protein"
"217973_at",-1.0209113426086,10.6397563189149,-3.59155155050693,0.00079370855550489,0.00331367812244703,-1.22341429668112,"DCXR","dicarbonyl and L-xylulose reductase"
"1552946_at",1.28116675720588,4.96935713893617,3.59114494176781,0.00079467528235625,0.00331705625492744,-1.22456785369074,"ZNF114","zinc finger protein 114"
"227611_at",-1.01590289107692,9.44826261968085,-3.58985724111901,0.000797744285733383,0.00332920642638535,-1.22822060427088,"TARS3","threonyl-tRNA synthetase 3"
"227852_at",0.829495507183251,9.72512471451064,3.58944228776007,0.000798735669381872,0.00333238398418241,-1.22939752396377,"RP9","RP9 pre-mRNA splicing factor"
"235840_at",0.719768614622172,2.94659676889362,3.58940604774822,0.000798822308037266,0.00333238398418241,-1.22950030680487,"ZKSCAN3","zinc finger with KRAB and SCAN domains 3"
"1561403_at",-1.62222210050452,2.07456307719149,-3.58874982078447,0.000800392702083291,0.0033382735048253,-1.23136137778008,"SOHLH1","spermatogenesis and oogenesis specific basic helix-loop-helix 1"
"219635_at",1.30899398908823,8.46705640889362,3.58733461743202,0.000803789448992206,0.00335177652561132,-1.23537427113089,"ZNF606","zinc finger protein 606"
"208972_s_at",-1.00171789927828,8.83569084034043,-3.58638960755268,0.000806065330287825,0.0033606011492491,-1.23805340983572,"ATP5MC1","ATP synthase membrane subunit c locus 1"
"225105_at",1.45659654702262,8.25282238455319,3.58530279226721,0.000808690355578768,0.00337087762077882,-1.24113408380731,"C12orf75","chromosome 12 open reading frame 75"
"238441_at",-1.52592954014253,7.68789552257447,-3.58492583551449,0.000809602744393612,0.00337401262512087,-1.24220247894683,"PRKAA2","protein kinase AMP-activated catalytic subunit alpha 2"
"225516_at",-2.40382408903167,6.53524700534043,-3.58454750949088,0.00081051943876899,0.00337716432820412,-1.2432746917194,"SLC7A2","solute carrier family 7 member 2"
"209949_at",2.34632231708145,4.63720449268085,3.58446829577927,0.000810711501612968,0.00337729608330754,-1.24349918306511,"NCF2","neutrophil cytosolic factor 2"
"1557283_a_at",-1.43402498791403,4.67274613889362,-3.58432010458958,0.000811070925433834,0.00337745657376503,-1.24391914885087,"ZNF519","zinc finger protein 519"
"55583_at",1.4399394909276,6.34933607144681,3.58432808941539,0.000811051555098377,0.00337745657376503,-1.24389652053589,"DOCK6","dedicator of cytokinesis 6"
"219099_at",1.2203132520543,8.62620410312766,3.58423977711803,0.000811265815962898,0.0033775999655892,-1.24414678848009,"TIGAR","TP53 induced glycolysis regulatory phosphatase"
"220990_s_at",0.78505693907239,11.2040841780851,3.58381001296081,0.000812309272075428,0.00338127549479687,-1.24536464648855,"VMP1","vacuole membrane protein 1"
"220990_s_at",0.78505693907239,11.2040841780851,3.58381001296081,0.000812309272075428,0.00338127549479687,-1.24536464648855,"MIR21","microRNA 21"
"1556427_s_at",2.66621302026923,4.52220520168085,3.58369588978654,0.000812586576090343,0.00338176105707824,-1.24568803296132,"LRRN4CL","LRRN4 C-terminal like"
"205094_at",0.904507498364254,8.9303799863617,3.58292487334385,0.000814462419733923,0.00338889779312099,-1.24787268160845,"PEX12","peroxisomal biogenesis factor 12"
"208471_at",-1.65230820316516,4.42478065080851,-3.58270887103232,0.000814988685653203,0.00338986838842974,-1.24848466952341,"HPR","haptoglobin-related protein"
"235944_at",1.12444043577828,4.59088022278723,3.58269694027319,0.00081501776312793,0.00338986838842974,-1.2485184717092,"HMCN1","hemicentin 1"
"221874_at",-2.27980510408145,5.32800280925532,-3.58092043853664,0.000819358534938052,0.00340724953782023,-1.25355094621159,"ELAPOR1","endosome-lysosome associated apoptosis and autophagy regulator 1"
"225891_at",-0.862933087085973,7.2249832853617,-3.57774960867805,0.000827161349186962,0.00343901765759146,-1.26252979447533,"TPRN","taperin"
"226604_at",-1.27481602986652,9.75392773255319,-3.5776011370603,0.000827528448433326,0.00343986450227518,-1.26295011260398,"TMTC3","transmembrane O-mannosyltransferase targeting cadherins 3"
"218742_at",-0.397227380214934,7.5573304643617,-3.57733015068534,0.000828198870333351,0.00344129218723194,-1.26371724062268,"CIAO3","cytosolic iron-sulfur assembly component 3"
"228116_at",2.77721336786199,5.82479933570213,3.57734047623877,0.000828173315323547,0.00344129218723194,-1.26368801088981,NA,NA
"222992_s_at",-0.396549125701359,12.9314395142553,-3.57725431126976,0.000828386590632797,0.003441392881946,-1.26393192653633,"NDUFB9","NADH:ubiquinone oxidoreductase subunit B9"
"219374_s_at",1.04098921471945,7.9510699533617,3.57711964227889,0.000828720028319681,0.00344209877587397,-1.26431314067895,"ALG9","ALG9 alpha-1,2-mannosyltransferase"
"211063_s_at",0.754054632527145,9.57391479829787,3.57700816879654,0.000828996131623931,0.00344256629920768,-1.26462868805865,"NCK1","NCK adaptor protein 1"
"224681_at",0.701042751902712,10.5970829574255,3.57690902292036,0.000829241775290386,0.00344290717354292,-1.26490933511181,"GNA12","G protein subunit alpha 12"
"208886_at",0.908567876773752,10.876329820766,3.57628627779786,0.000830786282272602,0.00344862860863898,-1.26667200732377,"H1-0","H1.0 linker histone"
"218645_at",0.928976753604067,9.43019630195745,3.5762213496796,0.000830947472827408,0.00344862860863898,-1.26685577562215,"ZNF277","zinc finger protein 277"
"208433_s_at",-1.32079569783258,7.54822086031915,-3.57562773252702,0.000832422576110282,0.00345406962884318,-1.26853582389585,"LRP8","LDL receptor related protein 8"
"205579_at",2.43404389790271,7.13751310191489,3.57492829463217,0.000834163855666565,0.00346061276345707,-1.27051516374413,"HRH1","histamine receptor H1"
"213370_s_at",1.12421248442308,5.59057993619149,3.57478950617209,0.00083450978975114,0.00346136572891852,-1.27090789545001,"SFMBT1","Scm like with four mbt domains 1"
"227705_at",-1.34887912616742,11.2666095586809,-3.57445761737801,0.000835337588902859,0.00346411667580874,-1.27184701121528,"TCEAL7","transcription elongation factor A like 7"
"221452_s_at",0.833209336583707,11.6230618104255,3.57402469646866,0.000836418564837853,0.00346791624775198,-1.27307193479678,"TMEM14B","transmembrane protein 14B"
"215778_x_at",-0.746676729604072,9.15543273014894,-3.57385211312241,0.000836849867777481,0.0034690212124293,-1.27356022571214,NA,NA
"226411_at",-1.08711050513575,8.62205283165958,-3.57304902911372,0.000838859657246066,0.00347666780567625,-1.27583222093724,"EVI5L","ecotropic viral integration site 5 like"
"203695_s_at",1.20074017492082,10.6389995535319,3.57246656924522,0.000840320205831743,0.00348147035194273,-1.27747987148269,"GSDME","gasdermin E"
"213687_s_at",0.521556938257914,13.3806397346809,3.57245501257132,0.000840349209416675,0.00348147035194273,-1.27751256123701,"RPL35A","ribosomal protein L35a"
"235093_at",1.06241852145249,8.52272732042553,3.57092710315679,0.000844192229414777,0.00349670335088175,-1.28183395430849,"PEX13","peroxisomal biogenesis factor 13"
"207064_s_at",-0.54269205304525,2.50972272719149,-3.57061944513178,0.000844968087989572,0.0034985401754879,-1.2827039791014,"AOC2","amine oxidase copper containing 2"
"208910_s_at",0.754986380904974,11.7085132968085,3.57068481299047,0.000844803184831337,0.0034985401754879,-1.28251912914628,"C1QBP","complement C1q binding protein"
"203822_s_at",0.752021943337102,8.85668704359574,3.57034942567293,0.000845649591326136,0.00350067333282501,-1.28346753120236,"ELF2","E74 like ETS transcription factor 2"
"209917_s_at",1.30511366794796,6.73520832191489,3.56953390741309,0.000847711077997598,0.00350800615721718,-1.28577342949563,"TP53TG1","TP53 target 1"
"230345_at",-1.6795642,6.8047377316383,-3.56951684225476,0.000847754267067165,0.00350800615721718,-1.28582167849108,"SEMA7A","semaphorin 7A (JohnMiltonHagen blood group)"
"238429_at",2.22101045043213,4.13335606348936,3.56941114026527,0.000848021828114151,0.00350842364029145,-1.28612053100362,"TMEM71","transmembrane protein 71"
"213825_at",2.23925256064932,11.4606219607234,3.56837045225173,0.000850660418153061,0.00351864841857378,-1.28906261479937,"OLIG2","oligodendrocyte transcription factor 2"
"213116_at",1.52329360266742,6.22187480880851,3.56812333542327,0.000851288119016608,0.00351906291429154,-1.28976115706029,"NEK3","NIMA related kinase 3"
"220554_at",-0.414625590126698,3.2244905912766,-3.56806776623538,0.000851429331234528,0.00351906291429154,-1.28991823458204,"SLC22A7","solute carrier family 22 member 7"
"238538_at",-0.336141632176473,9.01832538289362,-3.56821184759949,0.000851063238496764,0.00351906291429154,-1.28951095669039,"ANKRD11","ankyrin repeat domain containing 11"
"239792_at",1.2399995290362,3.63807722274468,3.56808824836069,0.000851377279522861,0.00351906291429154,-1.28986033788248,"UBL7-DT","UBL7 divergent transcript"
"219240_s_at",-1.2246565026991,6.49612608048936,-3.56757825779751,0.00085267423754715,0.00352351643116755,-1.29130186942582,"C10orf88","chromosome 10 open reading frame 88"
"212282_at",1.01436315586878,9.83340547470213,3.56747278029233,0.000852942713557575,0.00352393407662158,-1.2915999960486,"TMEM97","transmembrane protein 97"
"203790_s_at",-1.33988519274208,10.3249701660851,-3.56714196213954,0.000853785282967401,0.00352672296045208,-1.29253500395744,"RIDA","reactive intermediate imine deaminase A"
"209541_at",-2.17005501679412,4.46972604757447,-3.56619472632958,0.000856202232063155,0.00353601274964281,-1.29521195375781,"IGF1","insulin like growth factor 1"
"213521_at",0.631690969167419,8.57798295968085,3.56584079489986,0.000857106996675375,0.00353905497842618,-1.29621208411104,"PTPN18","protein tyrosine phosphatase non-receptor type 18"
"215983_s_at",0.994454802678732,7.70441078059574,3.5656281744964,0.000857650964033874,0.00354060654891411,-1.29681287449344,"UBXN8","UBX domain protein 8"
"217388_s_at",2.0004503371629,5.35921403476596,3.56510203458534,0.000858998459827714,0.00354408419823077,-1.2982994737849,"KYNU","kynureninase"
"218302_at",1.49564360019909,9.10338054997872,3.56512825034165,0.000858931270762227,0.00354408419823077,-1.29822540454258,"PSENEN","presenilin enhancer, gamma-secretase subunit"
"222013_x_at",0.658830734764707,5.18498602806383,3.56517990080787,0.000858798909115966,0.00354408419823077,-1.29807947190553,"EEF2KMT","eukaryotic elongation factor 2 lysine methyltransferase"
"236258_at",-0.468125695076925,3.71711721023404,-3.56483968054354,0.000859671131218429,0.00354616447425983,-1.29904070442148,"RBBP8NL","RBBP8 N-terminal like"
"221262_s_at",-0.694624679658371,4.61135084780851,-3.5644436853048,0.000860687411467886,0.00354966105239009,-1.30015945418568,"SLC2A11","solute carrier family 2 member 11"
"227165_at",0.84159231520362,2.86061874044681,3.56434467405805,0.000860941693118033,0.00355001422921344,-1.30043916581251,"SKA3","spindle and kinetochore associated complex subunit 3"
"201756_at",0.704205347742084,9.74963703302128,3.56405237365467,0.000861692801469173,0.00355241548588447,-1.30126490322443,"RPA2","replication protein A2"
"205115_s_at",0.693970154309954,5.192446724,3.56385434468577,0.000862202022069749,0.00355381879079072,-1.30182430575484,"RBM19","RNA binding motif protein 19"
"1554547_at",-1.25459246694117,9.0710636247234,-3.56346222611823,0.000863211183435218,0.0035572817954799,-1.30293193095469,"FAM13C","family with sequence similarity 13 member C"
"204083_s_at",1.65350937559954,9.86249441659574,3.56320294254149,0.000863879099859918,0.00355933745391491,-1.30366429672978,"TPM2","tropomyosin 2"
"243278_at",-2.7620736116086,5.92649673631915,-3.56310983025805,0.000864119078499153,0.00355962947209534,-1.30392729197393,"FOXP2","forkhead box P2"
"213632_at",1.23953929679864,3.81069918417021,3.56256220745957,0.000865531760598276,0.00356475123470822,-1.30547397175591,"DHODH","dihydroorotate dehydrogenase (quinone)"
"208690_s_at",2.05276678090272,8.64196153102128,3.56226032887028,0.000866311450457184,0.00356726448202733,-1.30632652593341,"PDLIM1","PDZ and LIM domain 1"
"213053_at",0.647456751701354,6.96363351408511,3.56212997818741,0.000866648327051267,0.00356795370319366,-1.30669464483613,"HAUS5","HAUS augmin like complex subunit 5"
"235648_at",1.02881988204299,8.63515839131915,3.56179038215034,0.00086752656356681,0.00357087097439995,-1.30765365068318,"ZNF567","zinc finger protein 567"
"209549_s_at",0.584830692402711,10.2781928610638,3.56147680546397,0.000868338267306802,0.00357351329947374,-1.30853913308515,"DGUOK","deoxyguanosine kinase"
"221922_at",1.19644642959276,10.2070020666596,3.56043944473187,0.000871028693664075,0.00358339953982513,-1.31146813378287,"GPSM2","G protein signaling modulator 2"
"227877_at",1.84322602688235,3.7128364723617,3.56041929990256,0.000871081018778394,0.00358339953982513,-1.31152500818622,"ANXA2R","annexin A2 receptor"
"202622_s_at",-0.521558863570137,9.00798590161702,-3.55977409841,0.000872758487252251,0.00358959870196559,-1.31334649365322,"ATXN2","ataxin 2"
"202161_at",1.21415905633484,8.35398596406383,3.55934096767191,0.000873886323976923,0.00359353528417938,-1.31456917195632,"PKN1","protein kinase N1"
"216250_s_at",1.74069352654977,5.45185499585106,3.55862640424935,0.000875750037810838,0.00360049576092151,-1.3165861186981,"LPXN","leupaxin"
"221575_at",0.683745799531673,5.10877065155319,3.55738974167732,0.000878984475176228,0.00361308791299738,-1.32007621645329,"SCLY","selenocysteine lyase"
"220986_s_at",0.659411567848415,4.70786538695745,3.55724115558467,0.000879373864139892,0.00361327734533373,-1.32049550862505,"TIGD6","tigger transposable element derived 6"
"222856_at",1.4675522943733,6.03263584619149,3.55726591254153,0.000879308973890999,0.00361327734533373,-1.32042564814282,"APLN","apelin"
"208094_s_at",0.681276694104072,7.80205034387234,3.55662558383612,0.000880988808477193,0.00361920656097676,-1.32223247296554,"YJU2B","YJU2 splicing factor homolog B"
"219577_s_at",-1.11296664746833,4.76874363880851,-3.55539708339412,0.000884220251711835,0.00363177293629934,-1.32569843562397,"ABCA7","ATP binding cassette subfamily A member 7"
"207192_at",-0.812630932997738,2.09493725868085,-3.55530909061734,0.000884452142412648,0.00363201669874878,-1.32594666325266,"DNASE1L2","deoxyribonuclease 1 like 2"
"240856_at",-0.701511965936653,3.37807643991489,-3.55506225769529,0.000885102941216344,0.00363398028332437,-1.32664296039514,"FFAR4","free fatty acid receptor 4"
"201784_s_at",0.562785209185522,12.454830773617,3.55387020207232,0.00088825236681109,0.00364619975065785,-1.3300052748275,"C11orf58","chromosome 11 open reading frame 58"
"208118_x_at",0.955836866563346,5.24820146989362,3.55245661251658,0.000892000986940412,0.00366087361573322,-1.33399162121501,"SLC7A5P1","solute carrier family 7 member 5 pseudogene 1"
